10.013577       -1.124435       -11.138012
9.308334        -0.522577       -9.830911
10.311241       -1.025932       -11.337172
9.001399        -1.294279       -10.295678
9.803493        0.075861        -9.727632
9.157268        -0.565707       -9.722975
9.148166        -0.751834       -9.900000
9.889680        -1.655042       -11.544722
9.108427        -0.722111       -9.830538
9.362400        -0.498000       -9.860400
9.148508        -0.338278       -9.486786
9.154339        -1.021907       -10.176246
10.277956       -0.191166       -10.469122
9.750660        -0.353587       -10.104247
9.778068        -0.968613       -10.746681
9.469721        -0.289074       -9.758795
10.529491       -0.539581       -11.069072
9.168785        -0.376172       -9.544957
9.546966        -1.467740       -11.014706
9.299389        -0.603024       -9.902413
9.324836        -0.473521       -9.798357
9.995560        -0.168062       -10.163622
10.025033       -1.755858       -11.780891
9.561751        -0.710575       -10.272326
10.007075       -0.566767       -10.573842
10.235175       -1.350587       -11.585762
10.145283       -0.581910       -10.727193
9.639235        -1.333442       -10.972677
9.341120        -0.523185       -9.864306
10.533639       -0.926285       -11.459924
10.001921       -0.384814       -10.386735
9.283183        -0.368917       -9.652100
9.233102        -0.490561       -9.723663
10.251281       -1.773719       -12.025000
9.101350        -0.611562       -9.712912
9.014624        0.098751        -8.915873
9.518428        -1.047392       -10.565820
9.219622        -0.715753       -9.935375
9.460119        -1.661476       -11.121595
9.362408        -0.410369       -9.772777
9.743962        -0.425155       -10.169117
9.203679        -0.314136       -9.517815
9.401664        -1.478267       -10.879931
9.346695        -0.272581       -9.619276
9.322555        -1.835476       -11.158031
9.248521        -0.470655       -9.719176
9.134474        -0.657791       -9.792265
9.033112        -0.923222       -9.956334
9.271248        -0.630817       -9.902065
10.066453       -0.308547       -10.375000
10.064524       -0.397529       -10.462053
9.595909        -0.956570       -10.552479
9.629574        -0.788039       -10.417613
9.279864        -0.919923       -10.199787
9.706235        -0.088571       -9.794806
9.496569        -0.821664       -10.318233
9.289929        -1.477677       -10.767606
9.239752        -1.203189       -10.442941
10.196216       -1.191498       -11.387714
9.536223        -0.687820       -10.224043
9.678883        -0.303862       -9.982745
9.654433        -0.164202       -9.818635
9.616107        -0.967792       -10.583899
9.737088        -0.091415       -9.828503
9.636030        -1.842355       -11.478385
9.940307        -0.235739       -10.176046
9.312939        -0.765412       -10.078351
9.705330        -1.935647       -11.640977
9.561758        -0.453023       -10.014781
10.421363       -1.434652       -11.856015
9.327885        -0.362085       -9.689970
9.942285        -1.504647       -11.446932
10.165552       -1.773489       -11.939041
9.822179        -1.999595       -11.821774
10.836813       -1.507418       -12.344231
10.005123       -1.481899       -11.487022
9.442925        -1.458885       -10.901810
9.877043        -1.714680       -11.591722
9.825003        -1.769734       -11.594737
9.838814        -1.875260       -11.714074
9.496949        -1.743206       -11.240155
9.409205        -1.997841       -11.407046
9.496382        -1.918083       -11.414465
10.237195       -1.545640       -11.782835
9.369746        -1.902770       -11.272516
10.444423       -1.490894       -11.935317
9.728923        -1.810431       -11.539354
9.472510        -1.101322       -10.573832
9.643352        -1.352018       -10.995370
9.802747        -2.048675       -11.851422
9.855805        -1.658901       -11.514706
9.893537        -2.126531       -12.020068
9.882575        -1.677304       -11.559879
9.953370        -1.767872       -11.721242
9.520861        -2.027839       -11.548700
9.785168        -1.997347       -11.782515
10.321995       0.165616        -10.156379
9.372354        -1.585606       -10.957960
9.607069        -2.466690       -12.073759
9.857058        -1.949838       -11.806896
9.719157        -2.006693       -11.725850
10.316671       -1.520679       -11.837350
9.437156        -1.701614       -11.138770
9.917268        -2.020232       -11.937500
9.437887        -0.895404       -10.333291
9.911933        -1.525490       -11.437423
9.281160        -0.594126       -9.875286
10.342732       -1.339662       -11.682394
9.724470        -1.475232       -11.199702
9.275437        -1.687189       -10.962626
9.722204        -1.545954       -11.268158
9.948092        -1.913228       -11.861320
9.481631        -0.680771       -10.162402
9.923239        -1.068712       -10.991951
9.894317        -1.612094       -11.506411
9.108880        -0.710625       -9.819505
9.160326        -0.669642       -9.829968
10.587103       -0.967371       -11.554474
9.239138        -2.066594       -11.305732
9.595905        -0.199030       -9.794935
9.472958        -0.625648       -10.098606
9.713773        -0.928186       -10.641959
9.929970        -0.135228       -10.065198
9.187301        -0.952607       -10.139908
10.051305       -1.814591       -11.865896
10.065229       -1.568343       -11.633572
9.206025        -2.108168       -11.314193
9.400916        -1.865750       -11.266666
9.301549        -0.407739       -9.709288
9.456254        -1.699042       -11.155296
10.077694       -1.819386       -11.897080
9.456487        -1.362406       -10.818893
9.753331        -2.044410       -11.797741
9.903022        -1.835687       -11.738709
10.055743       -1.668928       -11.724671
9.805440        -1.993053       -11.798493
10.097211       -1.825051       -11.922262
10.249412       -1.691368       -11.940780
9.339253        -1.946041       -11.285294
9.074330        -0.577838       -9.652168
10.034270       -1.690544       -11.724814
9.850055        0.000476        -9.849579
9.696102        -0.413731       -10.109833
10.283961       -1.400512       -11.684473
9.687517        -0.676291       -10.363808
10.336727       -0.413273       -10.750000
9.137454        -0.292517       -9.429971
9.866157        -0.122585       -9.988742
10.202104       -0.243229       -10.445334
9.392956        -2.321607       -11.714563
10.133539       -0.298449       -10.431988
9.961570        0.017164        -9.944406
10.375173       0.455830        -9.919343
9.144471        -0.664393       -9.808864
9.879142        -0.425062       -10.304204
9.805350        -0.188929       -9.994279
10.044747       0.229693        -9.815054
9.647494        -0.283275       -9.930769
10.116792       -1.784732       -11.901524
9.784995        -0.085253       -9.870248
9.947111        -0.342600       -10.289711
9.777354        -0.175843       -9.953197
10.015254       -1.192584       -11.207838
9.644191        -0.792156       -10.436347
10.210397       -1.720057       -11.930454
9.540231        -1.329816       -10.870047
10.002793       -0.000261       -10.003054
9.185241        -0.547267       -9.732508
9.687381        -0.189002       -9.876383
10.157956       -1.802366       -11.960322
9.429822        -0.237019       -9.666841
9.442000        -0.771596       -10.213596
9.458148        -0.450818       -9.908966
9.553078        -0.624870       -10.177948
9.132917        -0.640474       -9.773391
10.323078       -1.460535       -11.783613
9.911138        -0.545291       -10.456429
9.323543        -0.667350       -9.990893
9.367114        -0.379397       -9.746511
9.340905        -0.251752       -9.592657
9.413477        -0.721186       -10.134663
9.393862        -0.790753       -10.184615
10.351076       -1.179590       -11.530666
9.273077        -0.742364       -10.015441
9.230698        -0.806193       -10.036891
9.376078        -1.920953       -11.297031
9.588938        -0.130948       -9.719886
9.982319        -0.781708       -10.764027
9.692015        -0.377719       -10.069734
10.308924       -1.215759       -11.524683
10.192624       -0.417801       -10.610425
9.718868        -1.150775       -10.869643
9.086676        -0.243513       -9.330189
9.034429        -0.546641       -9.581070
9.212907        -1.255701       -10.468608
9.233214        -0.887470       -10.120684
9.032152        -0.770896       -9.803048
9.418745        -0.646402       -10.065147
9.682662        -1.261640       -10.944302
9.040321        -0.644810       -9.685131
9.055508        -0.500126       -9.555634
9.765302        -0.671123       -10.436425
9.593406        -1.569617       -11.163023
9.634914        -0.016806       -9.651720
9.216261        -0.628394       -9.844655
9.160557        -0.808995       -9.969552
9.462867        -1.328642       -10.791509
9.463733        -0.381793       -9.845526
10.468352       -1.408337       -11.876689
10.154650       -1.700051       -11.854701
9.088789        -1.268354       -10.357143
9.711373        -0.403029       -10.114402
10.262052       -0.116715       -10.378767
9.658390        -0.397644       -10.056034
10.104755       -0.072849       -10.177604
9.641181        -1.785401       -11.426582
10.435247       -1.535864       -11.971111
9.142091        -0.753604       -9.895695
9.406818        -1.463741       -10.870559
10.058266       -1.125584       -11.183850
9.629468        -1.447919       -11.077387
9.813529        0.523854        -9.289675
9.072128        -0.752293       -9.824421
9.972798        -0.065256       -10.038054
9.185940        -0.621815       -9.807755
9.189994        -0.970069       -10.160063
9.606934        -0.122665       -9.729599
10.664234       -1.713397       -12.377631
10.289128       -0.286135       -10.575263
9.776759        -0.187166       -9.963925
9.801732        -0.523892       -10.325624
9.246268        -0.530015       -9.776283
9.290412        -0.584425       -9.874837
10.182941       -1.246768       -11.429709
10.463330       -1.189397       -11.652727
9.244788        -0.737498       -9.982286
9.406731        -2.044161       -11.450892
9.234156        -2.084457       -11.318613
10.356357       -1.017453       -11.373810
9.472794        -1.410302       -10.883096
10.331687       -1.116770       -11.448457
9.187970        -1.748222       -10.936193
9.596412        -0.313864       -9.910276
9.718260        -1.815866       -11.534126
9.439985        -1.156099       -10.596084
9.857449        -1.812269       -11.669718
10.347001       -0.188280       -10.535281
9.710526        -0.328840       -10.039366
9.534898        -0.503859       -10.038757
9.829900        -0.536002       -10.365902
9.886877        -2.013123       -11.900000
9.142853        -0.639924       -9.782777
10.020297       -0.482944       -10.503241
10.571457       -1.015761       -11.587218
9.466545        -0.284134       -9.750679
10.312798       -1.711602       -12.024400
10.053451       -0.007923       -10.061374
9.888608        -0.363614       -10.252222
10.653925       -1.200776       -11.854701
10.251499       -0.427849       -10.679348
9.203108        -0.422489       -9.625597
9.918945        -0.225542       -10.144487
9.948805        -0.129342       -10.078147
9.801835        -0.234177       -10.036012
9.433505        -0.569725       -10.003230
9.376045        -0.891365       -10.267410
9.960379        -1.404813       -11.365192
9.224977        -1.164587       -10.389564
9.415634        -1.734968       -11.150602
9.772247        -0.679865       -10.452112
9.774258        -1.552957       -11.327215
9.020443        -0.618688       -9.639131
9.251488        -0.607404       -9.858892
10.186398       -0.006553       -10.192951
9.591276        -1.470644       -11.061920
9.251213        -1.045312       -10.296525
10.458134       -0.362977       -10.821111
9.371478        -0.516344       -9.887822
10.087527       -1.434377       -11.521904
9.224762        -1.414017       -10.638779
10.299809       -0.710921       -11.010730
10.120037       -1.882629       -12.002666
9.213619        -0.281200       -9.494819
9.245885        -0.500453       -9.746338
9.844609        -0.924746       -10.769355
9.436803        -0.924108       -10.360911
9.215652        -1.437874       -10.653526
9.726901        -0.208098       -9.934999
9.661836        -0.394594       -10.056430
9.157818        -0.734365       -9.892183
10.388396       -1.623966       -12.012363
10.114804       -0.101699       -10.216503
9.535041        -0.653460       -10.188501
9.338312        -1.095456       -10.433768
9.648088        -0.621830       -10.269918
9.699373        -0.593847       -10.293220
9.936523        -0.511840       -10.448363
9.834316        -1.007226       -10.841542
9.581883        -0.284642       -9.866525
9.648085        -1.581056       -11.229141
10.039085       -0.010571       -10.049656
10.163643       -1.788232       -11.951875
9.007753        -0.542382       -9.550135
9.699164        -0.595670       -10.294834
9.192690        -1.130550       -10.323240
10.255724       -1.738802       -11.994526
9.577149        -0.126019       -9.703168
9.550291        -1.074858       -10.625149
9.509805        -0.252792       -9.762597
9.763439        -0.131325       -9.894764
9.701488        -1.181031       -10.882519
9.875775        -0.070388       -9.946163
10.265771       -0.721186       -10.986957
9.122616        -0.783882       -9.906498
9.761663        -0.423048       -10.184711
9.438847        -1.654500       -11.093347
9.246729        -0.613001       -9.859730
9.051104        -0.196906       -9.248010
10.636885       -1.372984       -12.009869
10.409366       -1.769205       -12.178571
9.233674        -0.619970       -9.853644
9.527861        -1.016166       -10.544027
9.292032        -0.535502       -9.827534
9.869028        -0.327668       -10.196696
9.868381        -0.042475       -9.910856
9.720270        0.100580        -9.619690
9.046328        -0.099858       -9.146186
9.137974        -0.868248       -10.006222
9.760147        -1.498186       -11.258333
10.687602       -1.141975       -11.829577
9.400850        -1.364850       -10.765700
10.290258       0.098019        -10.192239
9.062962        -0.677672       -9.740634
10.335602       -1.095410       -11.431012
9.974969        -0.702992       -10.677961
9.409817        -0.868811       -10.278628
9.177317        -0.431142       -9.608459
9.481793        -0.328682       -9.810475
9.172648        -0.481863       -9.654511
9.792406        -0.612937       -10.405343
10.217206       -1.650763       -11.867969
10.462558       -1.222325       -11.684883
10.305795       -1.876300       -12.182095
9.226547        -1.381326       -10.607873
9.109283        -0.879346       -9.988629
9.847222        -0.630120       -10.477342
9.270751        -1.837081       -11.107832
9.252653        -2.213554       -11.466207
9.270322        -0.809248       -10.079570
9.654600        -1.072282       -10.726882
10.108946       -1.661054       -11.770000
10.628601       -1.195175       -11.823776
10.099587       -1.694530       -11.794117
9.963930        -1.732890       -11.696820
9.404690        -0.560037       -9.964727
9.541519        -0.382853       -9.924372
9.689637        -0.437190       -10.126827
9.157483        -0.755697       -9.913180
10.266484       -1.343592       -11.610076
9.454451        -0.929372       -10.383823
9.120202        -0.479903       -9.600105
9.257890        -0.552455       -9.810345
10.365777       -1.398726       -11.764504
10.268862       -1.600604       -11.869466
9.277262        -1.690373       -10.967635
9.484362        -0.310559       -9.794921
9.618719        -0.068781       -9.687500
9.617082        -0.754301       -10.371383
9.888427        -0.651527       -10.539954
9.292445        -0.350689       -9.643134
10.031497       -1.658922       -11.690419
9.243844        -0.476977       -9.720821
10.133899       0.099075        -10.034824
9.744110        -0.556317       -10.300427
9.149943        -0.356158       -9.506101
10.206057       -0.869481       -11.075538
9.108087        -0.791327       -9.899414
9.862869        -1.683209       -11.546078
9.087497        -0.386163       -9.473660
9.856133        -0.720615       -10.576748
10.222058       -1.425442       -11.647500
9.710464        -0.757192       -10.467656
10.041602       -1.904101       -11.945703
9.603928        -0.282333       -9.886261
9.370142        -0.765036       -10.135178
9.955970        -1.050633       -11.006603
9.221940        -0.701119       -9.923059
9.739601        0.173148        -9.566453
9.642726        -0.684628       -10.327353
10.181921       -0.117665       -10.299586
10.021660       -1.983525       -12.005185
9.453782        -1.316417       -10.770199
9.841989        -0.467231       -10.309220
9.424615        -0.734296       -10.158911
9.959941        -0.945253       -10.905194
9.108232        -0.686332       -9.794564
9.921132        -1.572652       -11.493784
9.441036        -1.327442       -10.768478
9.299625        -0.300237       -9.599862
9.845982        -0.445057       -10.291039
9.955010        0.054416        -9.900594
10.596007       -1.293017       -11.889024
9.556796        -0.499636       -10.056432
10.433268       -1.435873       -11.869141
9.670099        -1.761769       -11.431868
9.622019        -0.422697       -10.044716
10.008612       -0.222715       -10.231327
9.824223        -1.361267       -11.185490
9.273842        -1.959794       -11.233636
9.141344        -0.433726       -9.575070
10.234861       -1.661658       -11.896519
9.347040        -0.580316       -9.927356
10.166525       -0.202644       -10.369169
10.683733       0.037136        -10.646597
10.360935       -1.526912       -11.887847
9.967445        -0.346567       -10.314012
9.165029        -0.424601       -9.589630
9.529476        -0.965979       -10.495455
9.545111        -0.559741       -10.104852
9.679790        -0.196117       -9.875907
10.352476       -1.526200       -11.878676
9.939469        -0.487982       -10.427451
9.895939        -1.129061       -11.025000
10.151336       0.026506        -10.124830
10.202820       0.142669        -10.060151
9.371263        -1.124570       -10.495833
9.092723        -0.401421       -9.494144
10.273212       -1.817318       -12.090530
9.530337        -1.777995       -11.308332
9.547044        -1.706827       -11.253871
9.298211        -0.262767       -9.560978
10.046822       0.059435        -9.987387
10.152398       0.021202        -10.131196
10.089853       -0.930526       -11.020379
9.210782        -0.564435       -9.775217
9.745679        -0.460371       -10.206050
9.492526        -0.664573       -10.157099
9.127110        -0.493034       -9.620144
9.858228        -1.936740       -11.794968
9.821730        -0.274577       -10.096307
9.751450        -1.293765       -11.045215
9.232224        -0.659200       -9.891424
9.426834        -0.545660       -9.972494
9.595290        -1.204709       -10.799999
9.381367        -0.647522       -10.028889
9.187423        -0.652014       -9.839437
9.296209        -0.635609       -9.931818
10.559762       0.030121        -10.529641
9.871374        -0.954131       -10.825505
9.665561        0.118233        -9.547328
9.069859        -0.483678       -9.553537
10.353817       -1.689206       -12.043023
9.426320        -0.827274       -10.253594
10.405157       -1.221280       -11.626437
9.423407        -0.508078       -9.931485
9.522744        -0.386555       -9.909299
9.710682        -0.108382       -9.819064
9.916793        -0.358521       -10.275314
10.045843       -1.559128       -11.604971
9.855885        -0.861762       -10.717647
10.157386       -0.415227       -10.572613
9.105785        -0.701930       -9.807715
9.494131        -1.690780       -11.184911
10.345043       -0.247888       -10.592931
9.685022        -1.590703       -11.275725
9.992585        -2.002749       -11.995334
9.288629        -0.350887       -9.639516
10.216986       0.031171        -10.185815
9.380528        -0.629321       -10.009849
9.323909        -0.627634       -9.951543
9.982410        -1.374691       -11.357100
9.822359        -1.523527       -11.345886
9.254950        -0.181801       -9.436751
10.632624       0.642446        -9.990178
9.143349        -0.730410       -9.873759
9.942371        -0.134009       -10.076380
9.457271        -0.598173       -10.055444
9.760702        -2.122079       -11.882781
9.609203        -1.129007       -10.738210
10.136723       -1.178759       -11.315482
9.758738        -0.336262       -10.095000
9.022499        -0.619658       -9.642157
9.953678        -0.252009       -10.205687
9.174798        -0.839108       -10.013906
9.706784        -0.397645       -10.104429
9.261224        -0.470618       -9.731842
10.570465       -1.637135       -12.207600
9.522718        -1.632996       -11.155714
9.375978        -0.305385       -9.681363
10.302361       0.062916        -10.239445
9.757156        -1.875843       -11.632999
10.196163       -1.785277       -11.981440
9.420046        -0.322999       -9.743045
9.848379        -2.019251       -11.867630
9.307932        -0.915664       -10.223596
9.674626        -0.474927       -10.149553
9.805680        -0.190153       -9.995833
10.050661       -1.845551       -11.896212
9.099344        -1.968024       -11.067369
10.678949       -1.662458       -12.341407
9.237640        0.192186        -9.045454
9.520131        -0.316126       -9.836257
10.210273       -1.526205       -11.736478
9.644561        -1.535908       -11.180469
9.358335        -0.529009       -9.887344
9.191222        -0.446950       -9.638172
10.185173       -1.906044       -12.091217
9.180076        -0.784629       -9.964705
9.548171        -0.368002       -9.916173
9.702282        -1.616072       -11.318354
9.537218        -0.304449       -9.841667
10.361451       -0.993813       -11.355264
9.780532        -0.390069       -10.170601
9.699550        -1.237950       -10.937500
9.964595        -0.584032       -10.548627
9.354622        -0.483089       -9.837711
9.012225        -0.673795       -9.686020
9.538226        -0.761639       -10.299865
9.088638        -1.640351       -10.728989
9.720071        -1.799509       -11.519580
9.833620        -0.708455       -10.542075
9.919737        -1.592921       -11.512658
9.569772        -0.736930       -10.306702
9.943226        -1.273072       -11.216298
9.411462        -0.943205       -10.354667
9.580801        -0.311824       -9.892625
9.994597        0.170036        -9.824561
9.950326        -1.372531       -11.322857
9.580298        -1.211165       -10.791463
10.150368       -0.825610       -10.975978
10.212223       -1.580730       -11.792953
9.414015        -0.716374       -10.130389
9.984583        -2.063290       -12.047873
9.316128        -0.696085       -10.012213
9.303072        -0.640175       -9.943247
9.422079        -0.184419       -9.606498
9.507920        -1.056460       -10.564380
9.433202        -0.230337       -9.663539
9.383269        -0.422168       -9.805437
9.210361        -0.616911       -9.827272
9.868303        -0.519121       -10.387424
9.881136        -0.781012       -10.662147
9.295200        0.133982        -9.161218
9.692442        -0.278093       -9.970535
10.054376       -0.160560       -10.214936
9.234498        -0.684405       -9.918903
9.350697        -0.831898       -10.182595
9.498586        -0.506935       -10.005521
10.543488       -1.400405       -11.943893
9.173199        -0.754056       -9.927255
10.234933       0.570038        -9.664895
9.504627        -0.352104       -9.856731
9.940890        -0.281784       -10.222674
10.420058       0.012431        -10.407627
10.516481       -1.431758       -11.948239
9.702944        -1.362081       -11.065025
10.064685       -0.359389       -10.424074
10.085403       -0.284708       -10.370111
9.224654        -0.442150       -9.666804
10.251262       0.175115        -10.076147
10.093633       -1.277358       -11.370991
9.893241        0.086763        -9.806479
9.655887        -1.554331       -11.210218
9.828434        0.024954        -9.803480
9.230822        -0.607688       -9.838510
10.179741       0.061500        -10.118241
9.288723        -1.380356       -10.669079
9.741156        -0.729852       -10.471008
9.692724        -0.872418       -10.565142
9.559173        -0.466122       -10.025295
9.115093        -0.808101       -9.923194
10.071844       0.123122        -9.948722
10.159632       -0.397147       -10.556779
10.604822       1.061966        -9.542856
9.517431        -0.927784       -10.445215
10.145714       -1.455429       -11.601143
9.126832        -0.461119       -9.587951
9.210124        -0.412738       -9.622862
9.253941        -0.729751       -9.983692
9.754721        -0.858051       -10.612772
9.805701        -0.345647       -10.151348
10.512058       -0.114798       -10.626856
9.686426        -0.265053       -9.951479
9.312570        -0.928011       -10.240581
9.457165        -0.971591       -10.428756
10.101707       -0.979942       -11.081649
9.837010        -1.171399       -11.008409
9.904231        -1.976830       -11.881061
9.695542        -0.543931       -10.239473
9.335222        -0.547170       -9.882392
9.397174        -1.123380       -10.520554
9.772317        -1.958586       -11.730903
9.874131        -1.853822       -11.727953
10.250275       -2.088657       -12.338932
9.468248        -0.598936       -10.067184
9.775885        -0.473327       -10.249212
9.138971        -1.433011       -10.571982
10.010888       -0.484382       -10.495270
9.830018        -0.641056       -10.471074
9.925468        -1.744135       -11.669603
10.601802       -0.964690       -11.566492
10.152198       -0.836953       -10.989151
9.016546        -0.752338       -9.768884
9.396241        -0.580752       -9.976993
9.001990        -0.970205       -9.972195
9.244583        -0.564439       -9.809022
10.017468       -1.667752       -11.685220
10.358101       -0.069200       -10.427301
9.224938        -0.894750       -10.119688
9.032946        -1.605251       -10.638197
10.175783       -0.164808       -10.340590
10.034883       -0.468097       -10.502980
9.669660        -0.485198       -10.154858
9.750553        -2.008172       -11.758725
10.421564       -0.602453       -11.024017
10.013729       -0.398572       -10.412301
9.451398        -0.797738       -10.249136
9.867387        -0.512755       -10.380142
9.380861        -0.393504       -9.774365
9.481158        -0.344166       -9.825324
9.027803        -0.873843       -9.901646
9.362454        -0.663602       -10.026056
10.422793       -1.021114       -11.443907
10.320110       -0.417124       -10.737234
9.405825        -0.511250       -9.917075
9.013118        -1.061955       -10.075073
10.501066       -0.982565       -11.483631
9.759774        -0.546420       -10.306194
9.131063        -0.452420       -9.583483
9.270075        -0.674210       -9.944285
10.087585       -0.081398       -10.168983
9.835017        -2.002659       -11.837676
9.008570        -1.013742       -10.022312
9.304819        -1.326615       -10.631434
9.380988        -0.046983       -9.427971
9.102481        -1.464116       -10.566597
9.213447        -0.761553       -9.975000
9.807205        -1.988048       -11.795253
9.227034        -0.600300       -9.827334
10.138166       -1.813467       -11.951633
10.050887       -0.671405       -10.722292
9.344767        -0.552225       -9.896992
9.180154        -0.422066       -9.602220
9.500957        -0.610629       -10.111586
9.577416        -0.434089       -10.011505
9.086702        -0.333035       -9.419737
9.704317        -0.377879       -10.082196
9.164625        -0.614330       -9.778954
9.508230        -0.727843       -10.236073
9.755297        -0.120854       -9.876151
9.408366        -0.666839       -10.075205
9.360165        -1.085013       -10.445178
9.742368        -0.946275       -10.688643
9.677191        -1.336087       -11.013278
9.542002        -0.519986       -10.061988
9.107352        -1.250056       -10.357408
9.377312        -2.139709       -11.517021
9.215367        -0.786545       -10.001912
9.867482        -2.320716       -12.188198
9.260679        -1.180446       -10.441125
9.491631        -2.364051       -11.855682
9.316804        -0.889470       -10.206274
9.987261        0.128073        -9.859188
9.179654        -0.834502       -10.014156
10.175748       -1.479499       -11.655247
9.817850        -0.391828       -10.209678
9.805792        -0.229238       -10.035030
9.048519        -1.134208       -10.182727
9.514445        -0.884655       -10.399100
9.462838        -1.831884       -11.294722
9.927174        0.138367        -9.788807
9.181752        -1.925610       -11.107362
9.596086        -0.058072       -9.654158
10.007003       -0.251812       -10.258815
9.614794        -0.858070       -10.472864
10.039150       -1.886032       -11.925182
10.082511       -0.010400       -10.092911
9.216667        -0.501263       -9.717930
9.909634        -1.726037       -11.635671
9.323773        -0.431859       -9.755632
9.982810        -1.425761       -11.408571
9.578327        -2.043528       -11.621855
9.095068        -2.274706       -11.369774
9.192914        -0.766222       -9.959136
9.726277        -1.832389       -11.558666
9.687431        -1.070515       -10.757946
9.727234        -1.782892       -11.510126
10.455723       -1.690188       -12.145911
10.121672       -1.933685       -12.055357
9.407475        -0.741441       -10.148916
9.639863        -2.198709       -11.838572
10.183534       -1.825046       -12.008580
9.940147        -1.088252       -11.028399
9.812440        -1.503709       -11.316149
10.669676       -1.257597       -11.927273
9.345702        -0.746019       -10.091721
10.148859       -1.285169       -11.434028
9.475133        -0.587735       -10.062868
9.833411        -1.130161       -10.963572
9.393044        -0.643519       -10.036563
9.306776        -0.672711       -9.979487
9.821922        -0.916612       -10.738534
9.550135        -0.339417       -9.889552
9.851769        -1.755024       -11.606793
10.827154       -1.408900       -12.236054
10.144007       -1.181136       -11.325143
10.624966       -1.381284       -12.006250
9.488127        -0.336180       -9.824307
9.363992        -0.673359       -10.037351
10.381246       -1.318754       -11.700000
9.213087        -0.420539       -9.633626
9.066790        -1.065887       -10.132677
9.319212        -0.734302       -10.053514
9.889238        -1.695462       -11.584700
9.738803        -1.039865       -10.778668
9.769278        -1.010330       -10.779608
9.866180        -0.474335       -10.340515
9.813921        -0.651993       -10.465914
9.546079        -0.528690       -10.074769
10.075471       -1.717061       -11.792532
9.728088        -1.923193       -11.651281
9.187594        -0.790145       -9.977739
9.340158        -0.869448       -10.209606
9.501556        -0.136110       -9.637666
9.469324        -0.130273       -9.599597
9.679194        -0.845877       -10.525071
9.790804        -0.351308       -10.142112
9.567222        -0.199093       -9.766315
9.632692        -1.185269       -10.817961
9.434561        -1.370945       -10.805506
9.551859        -0.452214       -10.004073
10.353351       -1.632363       -11.985714
10.849241       -1.552426       -12.401667
10.350489       -1.381219       -11.731708
9.388981        -0.277793       -9.666774
9.769026        -0.853545       -10.622571
9.151643        -1.361171       -10.512814
10.375139       -0.910839       -11.285978
9.256605        -0.411233       -9.667838
9.258272        -1.626042       -10.884314
9.363160        -0.803506       -10.166666
10.767486       -1.310555       -12.078041
9.718234        -0.669661       -10.387895
10.149722       -1.738002       -11.887724
9.418469        -0.367173       -9.785642
9.813106        -1.531673       -11.344779
10.284325       -1.750318       -12.034643
10.405901       -0.187817       -10.593718
9.030373        -0.676770       -9.707143
9.406668        0.012736        -9.393932
9.693555        -0.744906       -10.438461
9.748881        -0.236845       -9.985726
9.132227        -0.655305       -9.787532
9.651628        -0.247924       -9.899552
10.408344       -1.441656       -11.850000
10.194494       -1.057461       -11.251955
9.238070        -0.562625       -9.800695
9.012726        0.179000        -8.833726
9.999046        -0.512317       -10.511363
10.136878       -0.235253       -10.372131
9.501746        -0.358945       -9.860691
9.892910        -1.880304       -11.773214
9.131117        -0.417443       -9.548560
9.427435        -0.827868       -10.255303
