854             433219          136.534         52.5801         10.492          0.100058        -11.9352        4.47            14.2098         18.4525         17.6517         17.2695         0.00470511      1.0004          0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 0.831891
854             433213          136.675         52.5984         10.5127         0.102702        -11.6151        4.15            14.2098         17.958          17.1545         16.7769         0.00401555      0.292908        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -1.24574
854             433216          136.662         52.6158         10.2734         0.101414        -11.843         7.21            14.2098         18.6799         17.9052         17.5287         0.00888186      0.413946        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -0.233642
854             433225          136.638         52.5968         9.89097         0.10419         -10.0158        0.99            14.2098         19.3172         18.7443         18.4828         0.0131907       0.332497        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -2.415
854             433228          136.693         52.6162         10.2754         0.0994434       -11.8893        4.14            14.2098         18.7192         17.8924         17.4851         0.00952272      0.471903        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 1.31484
854             374807          136.665         52.4176         10.2423         0.0995553       -11.5732        4.28            14.2098         18.7328         17.9199         17.5331         0.0105169       1.08995         0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 1.22691
854             374810          136.779         52.3948         10.5743         0.101206        -12.125         4.54            14.2098         18.0933         17.2248         16.8182         0.00401997      1.53378         0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -0.0701973
854             374808          136.611         52.4628         10.5345         0.10188         -10.4108        1.38            14.2098         18.8777         18.0712         17.6836         0.00347354      0.848835        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -0.59982
854             374809          136.694         52.4271         10.4003         0.0994404       -11.9987        6.19            14.2098         18.3774         17.5522         17.1599         0.00666876      1.04418         0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 1.31719
854             433231          136.622         52.6871         10.1639         0.10082         -11.2344        6.81            14.2098         18.4666         17.7565         17.4215         0.010775        1.00689         0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 0.233118
854             433210          136.425         52.5529         10.2302         0.0996231       -11.6779        5.17            14.2098         18.7122         17.8957         17.5129         0.0100656       1.81582         0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 1.17363
854             433215          136.68          52.606          10.6686         0.101455        -11.1084        3.12            14.2098         18.1404         17.2734         16.8197         0.00315525      0.359843        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -0.265859
854             433222          136.626         52.5879         10.8787         0.103137        -11.1251        4.28            14.2098         17.7407         16.9016         16.4762         0.00165859      0.351956        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -1.58756
854             433226          136.619         52.6325         10.4186         0.0997031       -11.3226        4.74            14.2098         18.3916         17.586          17.1983         0.00270222      0.640018        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 1.11077
854             374817          136.745         52.5063         10.7369         0.101698        -11.1585        1.59            14.2098         18.6432         17.838          17.4357         0.00171954      0.745522        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -0.456806
854             433233          136.748         52.6335         10.5096         0.10127         -11.076         4.62            14.2098         18.4668         17.5973         17.1784         0.0049665       0.843185        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -0.120488
854             374815          136.715         52.5125         10.5745         0.101389        -11.8273        4.49            14.2098         18.2644         17.4206         16.9983         0.00401666      0.533816        0.101506        17              0.202971        10.8787         0.000466552     10.7369         1.38612 2 2 0.038 136.664         52.5612         0.101506 420.534 381.781 30335.0 -0.213997
